"Symbol","IndustryClassificationID","IndustryClassificationName","ImplementDate","IndustryCode","IndustryName","InstitutionID"
"300474","P0219","中证行业分类2021年版","2021-12-13","45301010","集成电路设计","10120567"
"300476","P0207","证监会行业分类2012年版","2015-06-11","C39","计算机、通信和其他电子设备制造业","10108552"
"300476","P0206","中证行业分类","2015-06-11","07020201","电子设备制造商","10108552"
"300476","P0211","申银万国行业分类2014修订版","2015-06-11","270202","印制电路板","10108552"
"300476","P0221","中国上市公司协会上市公司行业分类","2015-06-11","C39","计算机、通信和其他电子设备制造业","10108552"
"300476","P0212","中信证券行业分类","2015-08-11","ZX350301","其他元器件Ⅲ","10108552"
"300476","P0215","中证行业分类2016年版","2016-12-12","07020201","电子设备及仪表制造商","10108552"
"300476","P0217","中信证券行业分类2.0修订版","2019-12-01","603020","PCB","10108552"
"300476","P0218","申银万国行业分类2021修订版","2021-07-30","270202","印制电路板","10108552"
"300476","P0219","中证行业分类2021年版","2021-12-13","45202010","印制电路板","10108552"
"300477","P0207","证监会行业分类2012年版","2015-06-10","C38","电气机械及器材制造业","104827"
"300477","P0206","中证行业分类","2015-06-10","02010401","电气部件与设备","104827"
"300477","P0211","申银万国行业分类2014修订版","2015-06-10","630402","中压设备","104827"
"300477","P0221","中国上市公司协会上市公司行业分类","2015-06-10","C38","电气机械和器材制造业","104827"
"300477","P0212","中信证券行业分类","2015-08-11","ZX210202","二次设备","104827"
"300477","P0215","中证行业分类2016年版","2016-12-12","02010401","电气部件与设备","104827"
"300477","P0217","中信证券行业分类2.0修订版","2019-12-01","272020","配电设备","104827"
"300477","P0218","申银万国行业分类2021修订版","2021-07-30","630801","输变电设备","104827"
"300477","P0219","中证行业分类2021年版","2021-12-13","20302030","配电设备","104827"
"300477","P0218","申银万国行业分类2021修订版","2023-07-04","630702","电池化学品","104827"
"300479","P0207","证监会行业分类2012年版","2015-06-12","C39","计算机、通信和其他电子设备制造业","10101883"
"300479","P0206","中证行业分类","2015-06-12","07020201","电子设备制造商","10101883"
"300479","P0211","申银万国行业分类2014修订版","2015-06-12","710101","计算机设备","10101883"
"300479","P0221","中国上市公司协会上市公司行业分类","2015-06-12","C39","计算机、通信和其他电子设备制造业","10101883"
"300479","P0212","中信证券行业分类","2015-08-11","ZX370102","专用计算机设备","10101883"
"300479","P0215","中证行业分类2016年版","2016-12-12","07020201","电子设备及仪表制造商","10101883"
"300479","P0217","中信证券行业分类2.0修订版","2019-12-01","621020","专用计算机设备","10101883"
"300479","P0218","申银万国行业分类2021修订版","2021-07-30","710103","其他计算机设备","10101883"
"300479","P0219","中证行业分类2021年版","2021-12-13","50201010","通信终端设备及组件","10101883"
"300479","P0219","中证行业分类2021年版","2025-06-16","45102010","系统集成服务","10101883"
"300479","P0221","中国上市公司协会上市公司行业分类","2025-07-14","I65","软件和信息技术服务业","10101883"
"300484","P0207","证监会行业分类2012年版","2016-03-22","C38","电气机械及器材制造业","10121957"
"300484","P0206","中证行业分类","2016-03-22","02010401","电气部件与设备","10121957"
"300484","P0211","申银万国行业分类2014修订版","2016-03-22","630202","工控自动化","10121957"
"300484","P0212","中信证券行业分类","2016-03-22","ZX210202","二次设备","10121957"
"300484","P0221","中国上市公司协会上市公司行业分类","2016-03-22","C38","电气机械和器材制造业","10121957"
"300484","P0215","中证行业分类2016年版","2016-12-12","02010401","电气部件与设备","10121957"
"300484","P0217","中信证券行业分类2.0修订版","2019-12-01","274030","车用电机电控","10121957"
"300484","P0218","申银万国行业分类2021修订版","2021-07-30","640702","工控设备","10121957"
"300484","P0219","中证行业分类2021年版","2021-12-13","25101030","汽车电子","10121957"
"300490","P0207","证监会行业分类2012年版","2015-12-31","C38","电气机械及器材制造业","10121996"
"300490","P0206","中证行业分类","2015-12-31","02010401","电气部件与设备","10121996"
"300490","P0212","中信证券行业分类","2015-12-31","ZX210101","电站设备Ⅲ","10121996"
"300490","P0211","申银万国行业分类2014修订版","2015-12-31","630201","电网自动化","10121996"
"300490","P0221","中国上市公司协会上市公司行业分类","2015-12-31","C38","电气机械和器材制造业","10121996"
"300490","P0215","中证行业分类2016年版","2016-12-12","02010401","电气部件与设备","10121996"
"300490","P0217","中信证券行业分类2.0修订版","2019-12-01","272030","电力电子及自动化","10121996"
"300490","P0218","申银万国行业分类2021修订版","2021-07-30","630803","电网自动化设备","10121996"
"300490","P0219","中证行业分类2021年版","2021-12-13","20302010","电网自动化","10121996"
"300490","P0219","中证行业分类2021年版","2022-06-13","20402080","其他专用机械","10121996"
"300490","P0218","申银万国行业分类2021修订版","2023-07-04","630703","锂电专用设备","10121996"
"300491","P0207","证监会行业分类2012年版","2015-12-31","C38","电气机械及器材制造业","10119600"
"300491","P0206","中证行业分类","2015-12-31","02010401","电气部件与设备","10119600"
"300491","P0212","中信证券行业分类","2015-12-31","ZX350201","电子设备Ⅲ","10119600"
"300491","P0211","申银万国行业分类2014修订版","2015-12-31","630305","储能设备","10119600"
"300491","P0221","中国上市公司协会上市公司行业分类","2015-12-31","C38","电气机械和器材制造业","10119600"
"300491","P0215","中证行业分类2016年版","2016-12-12","02010401","电气部件与设备","10119600"
"300491","P0215","中证行业分类2016年版","2017-06-12","02010403","新能源设备","10119600"
"300491","P0217","中信证券行业分类2.0修订版","2019-12-01","274040","电池综合服务","10119600"
"300491","P0218","申银万国行业分类2021修订版","2021-07-30","630306","其他电源设备Ⅲ","10119600"
"300491","P0219","中证行业分类2021年版","2021-12-13","20303030","其他储能设备","10119600"
"300499","P0207","证监会行业分类2012年版","2016-02-02","C38","电气机械及器材制造业","10133443"
"300499","P0206","中证行业分类","2016-02-02","02010402","重型电气设备","10133443"
"300499","P0211","申银万国行业分类2014修订版","2016-02-02","640209","其它专用机械","10133443"
"300499","P0212","中信证券行业分类","2016-02-02","ZX200203","其他专用机械","10133443"
"300499","P0221","中国上市公司协会上市公司行业分类","2016-02-02","C38","电气机械和器材制造业","10133443"
"300499","P0206","中证行业分类","2016-06-14","02010401","电气部件与设备","10133443"
"300499","P0215","中证行业分类2016年版","2016-12-12","02010401","电气部件与设备","10133443"
"300499","P0215","中证行业分类2016年版","2017-06-12","02010403","新能源设备","10133443"
"300499","P0217","中信证券行业分类2.0修订版","2019-12-01","262030","其他专用机械","10133443"
"300499","P0218","申银万国行业分类2021修订版","2021-07-30","640209","其他专用设备","10133443"
"300499","P0219","中证行业分类2021年版","2021-12-13","20402080","其他专用机械","10133443"
"300502","P0207","证监会行业分类2012年版","2016-03-03","C39","计算机、通信和其他电子设备制造业","10120585"
"300502","P0206","中证行业分类","2016-03-03","08020101","通信设备","10120585"
"300502","P0211","申银万国行业分类2014修订版","2016-03-03","270401","其他电子","10120585"
"300502","P0212","中信证券行业分类","2016-03-03","ZX360203","通信终端及配件","10120585"
"300502","P0221","中国上市公司协会上市公司行业分类","2016-03-03","C39","计算机、通信和其他电子设备制造业","10120585"
"300502","P0215","中证行业分类2016年版","2016-12-12","07020202","光电子器件","10120585"
"300502","P0211","申银万国行业分类2014修订版","2018-07-30","730201","终端设备","10120585"
"300502","P0217","中信证券行业分类2.0修订版","2019-12-01","612030","通信终端及配件","10120585"
"300502","P0217","中信证券行业分类2.0修订版","2020-04-14","612050","网络接配及塔设","10120585"
"300502","P0218","申银万国行业分类2021修订版","2021-07-30","730204","通信网络设备及器件","10120585"
"300502","P0219","中证行业分类2021年版","2021-12-13","50201020","通信系统设备及组件","10120585"
"300504","P0207","证监会行业分类2012年版","2018-03-30","C39","计算机、通信和其他电子设备制造业","10138040"
"300504","P0211","申银万国行业分类2014修订版","2018-03-30","730201","终端设备","10138040"
"300504","P0215","中证行业分类2016年版","2018-03-30","08020101","通信终端设备","10138040"
"300504","P0212","中信证券行业分类","2018-03-30","ZX360204","网络覆盖优化与运维","10138040"
"300504","P0221","中国上市公司协会上市公司行业分类","2018-03-30","C39","计算机、通信和其他电子设备制造业","10138040"
"300504","P0217","中信证券行业分类2.0修订版","2019-12-01","612030","通信终端及配件","10138040"
"300504","P0218","申银万国行业分类2021修订版","2021-07-30","730206","通信终端及配件","10138040"
"300504","P0219","中证行业分类2021年版","2021-12-13","50201010","通信终端设备及组件","10138040"
"300504","P0219","中证行业分类2021年版","2023-06-12","50201020","通信系统设备及组件","10138040"
"300510","P0207","证监会行业分类2012年版","2016-05-06","C38","电气机械及器材制造业","10133170"
"300510","P0206","中证行业分类","2016-05-06","02010401","电气部件与设备","10133170"
"300510","P0211","申银万国行业分类2014修订版","2016-05-06","630402","中压设备","10133170"
"300510","P0212","中信证券行业分类","2016-05-06","ZX210101","电站设备Ⅲ","10133170"
"300510","P0221","中国上市公司协会上市公司行业分类","2016-05-06","C38","电气机械和器材制造业","10133170"
"300510","P0215","中证行业分类2016年版","2016-12-12","02010401","电气部件与设备","10133170"
"300510","P0217","中信证券行业分类2.0修订版","2019-12-01","274040","电池综合服务","10133170"
